,v,R,T,kv_C,kv_Cr,kv_Mo,kv_V,clstar_C,clstar_Cr,clstar_Mo,clstar_V
856,0.4280500000000004,2.0607255769815514e-08,1648.2254790375962,0.3921781450229336,0.936276741010469,0.8256363572704039,0.7388046637022515,0.010731300824393782,0.04151327030202435,0.033323860805387094,0.017634941835712663
857,0.4285500000000004,2.059873566282489e-08,1648.2000322130743,0.3923908858632881,0.9362990444856674,0.8256973854607819,0.7388960834412517,0.010730764800222925,0.04151312312724309,0.03332351481514559,0.017634651541665602
858,0.4290500000000004,2.0590234079379517e-08,1648.1746071214932,0.39260347783492544,0.9363213323536616,0.8257583709457333,0.7389874392078655,0.01073022791039267,0.041512975701086426,0.03332316823869414,0.01763436075931263
859,0.4295500000000004,2.058175096087632e-08,1648.1492037355677,0.3928159210940508,0.9363436046308279,0.8258193137700677,0.7390787310692176,0.010729690158579715,0.04151282802449588,0.03332282107827029,0.017634069490548937
860,0.4300500000000004,2.057328625475464e-08,1648.1238220234,0.3930282157966506,0.9363658613335197,0.8258802139785322,0.7391699590923394,0.010729151548993798,0.041512680098559636,0.03332247333645626,0.017633777737558833
861,0.4305500000000004,2.0564839905591992e-08,1648.098461955664,0.3932403620984937,0.9363881024780679,0.8259410716158121,0.7392611233441684,0.01072861208553742,0.04151253192428181,0.03332212501563646,0.017633485502360616
862,0.4310500000000004,2.0556411861035108e-08,1648.0731235008207,0.393452360155131,0.9364103280807798,0.8260018867265294,0.7393522238915482,0.010728071772365767,0.041512383502736165,0.03332177611835909,0.017633192787109904
863,0.4315500000000004,2.0548002065870593e-08,1648.0478066298938,0.39366421012189606,0.9364325381579407,0.8260626593552445,0.7394432608012295,0.01072753061332736,0.04151223483491258,0.033321426646974885,0.01763289959379659
864,0.4320500000000004,2.0539610464990825e-08,1648.0225113140823,0.39387591215390544,0.9364547327258128,0.8261233895464545,0.7395342341398696,0.010726988612244161,0.04151208592179385,0.033321076603818,0.01763260592439657
865,0.4325500000000004,2.0531237006352588e-08,1647.997237522371,0.39408746640605924,0.9364769118006353,0.8261840773445953,0.7396251439740325,0.010726445773190856,0.041511936764432524,0.03332072599138638,0.017632311781023105
